831,Барнаул,Гоголя,13,5,9,71,832
832,Новокузнецк,Клубная,505,3,3,19,833
833,Казань,Западная,492,1,30,592,834
834,Барнаул,Некрасова,306,2,29,435,835
835,Москва,Московская,154,3,24,57,836
836,Тверь,Механизаторов,776,1,28,66,837
837,Ижевск,Дорожная,796,5,24,45,838
838,Москва,Дачная,208,5,30,46,839
839,Магнитогорск,Лесная,510,3,13,26,840
840,Тверь,Восточная,38,5,12,226,841
841,Сочи,Пионерская,750,5,16,34,842
842,Чебоксары,Пролетарская,665,5,28,821,843
843,Новосибирск,Механизаторов,958,4,29,414,844
844,Нижний,Трудовая,478,3,4,801,845
845,Тюмень,Садовый,82,2,8,203,846
846,Новосибирск,Полевая,456,5,12,204,847
847,Санкт-Петербург,Механизаторов,840,2,22,381,848
848,Брянск,Строительная,442,1,27,752,849
849,Москва,Зеленый,928,5,20,675,850
850,Москва,Больничная,217,5,26,250,851
851,Нижний,Подгорная,392,2,15,318,852
852,Тюмень,Озерная,344,3,12,327,853
853,Москва,Октябрьская,840,1,8,683,854
854,Санкт-Петербург,Красная,691,2,11,34,855
855,Москва,Цветочная,185,1,15,555,856
856,Владивосток,Фрунзе,583,2,15,173,857
857,Москва,Почтовая,765,4,17,220,858
858,Москва,1 Мая,660,5,19,961,859
859,Санкт-Петербург,Строительная,805,2,15,465,860
860,Москва,Дачная,499,1,18,121,861
861,Калининград,Солнечная,455,3,8,152,862
862,Тула,Подгорная,512,3,10,915,863
863,Махачкала,Светлая,187,1,25,64,864
864,Махачкала,Цветочная,118,5,19,310,865
865,Рязань,Спортивная,360,5,9,66,866
866,Екатеринбург,Гагарина,478,3,18,43,867
867,Брянск,Западная,695,4,18,842,868
868,Москва,Больничная,325,3,29,74,869
869,Астрахань,Цветочная,556,2,28,318,870
870,Санкт-Петербург,Верхняя,897,5,9,437,871
871,Тольятти,Калинина,127,1,27,14,872
872,Казань,Чапаева,459,2,29,213,873
873,Москва,Маяковского,260,3,20,594,874
874,Новосибирск,Колхозная,58,3,9,786,875
875,Киров,Горная,487,1,19,907,876
876,Москва,Дружбы,144,3,8,511,877
877,Москва,Дачная,301,1,1,511,878
878,Санкт-Петербург,Шоссейная,31,2,2,767,879
879,Москва,Набережная,151,2,18,431,880
880,Магнитогорск,Почтовая,520,4,11,209,881
881,Тольятти,Школьный,569,3,30,337,882
882,Тула,Пушкина,691,2,7,627,883
883,Киров,1 Мая,453,1,7,763,884
884,Москва,Комсомольская,701,1,27,530,885
885,Санкт-Петербург,Вокзальная,60,5,14,375,886
886,Москва,Рабочая,707,5,15,761,887
887,Москва,Чапаева,102,5,18,355,888
888,Махачкала,Цветочная,717,4,27,966,889
889,Краснодар,Дорожная,338,3,30,799,890
890,Кемерово,Энергетиков,382,4,2,932,891
891,Кемерово,Речная,355,5,3,584,892
892,Казань,Рабочая,527,1,19,137,893
893,Москва,Дзержинского,154,5,7,46,894
894,Владивосток,Клубная,40,5,5,604,895
895,Москва,Родниковая,686,3,24,430,896
896,Рязань,Степная,521,3,1,380,897
897,Санкт-Петербург,Лермонтова,826,4,8,682,898
898,Москва,Колхозная,910,1,11,907,899
899,Москва,Школьный,156,5,3,739,900
900,Самара,Молодежная,667,2,13,330,901
901,Москва,1 Мая,221,3,10,173,902
902,Ставрополь,Некрасова,220,5,24,119,903
903,Санкт-Петербург,Калинина,838,3,29,296,904
904,Тюмень,Шоссейная,206,4,19,279,905
905,Москва,Трактовая,997,3,5,267,906
906,Уфа,Почтовая,567,5,11,823,907
907,Москва,Калинина,354,5,14,484,908
908,Санкт-Петербург,Майская,406,3,30,922,909
909,Санкт-Петербург,Энергетиков,289,1,18,746,910
910,Екатеринбург,Комсомольская,16,4,7,991,911
911,Астрахань,Комарова,669,3,1,292,912
912,Волгоград,Свердлова,154,4,7,366,913
913,Иркутск,Новая,246,3,12,673,914
914,Сочи,Полевая,720,4,21,453,915
915,Волгоград,Северная,30,5,19,554,916
916,Москва,Трактовая,615,1,26,971,917
917,Липецк,Южная,388,3,14,943,918
918,Ставрополь,Партизанская,149,2,12,965,919
919,Саратов,Лермонтова,669,5,13,525,920
920,Москва,Труда,403,5,20,918,921
921,Москва,Кооперативная,272,4,17,691,922
922,Саратов,Победы,604,3,28,491,923
923,Чебоксары,Сосновая,670,5,6,886,924
924,Новосибирск,Матросова,380,2,2,329,925
925,Нижний,Гагарина,777,1,26,277,926
926,Новосибирск,Зеленый,45,2,23,182,927
927,Нижний,8 Марта,945,4,16,29,928
928,Санкт-Петербург,Степная,711,5,11,22,929
929,Ульяновск,Комарова,972,1,13,503,930
930,Тверь,Коммунистическая,27,4,18,507,931
931,Иваново,Фрунзе,194,5,24,956,932
932,Москва,Первомайская,979,5,14,395,933
933,Липецк,Пионерская,110,2,21,759,934
934,Санкт-Петербург,Лесной,442,3,19,519,935
935,Санкт-Петербург,Строительная,178,5,20,567,936
936,Москва,Энергетиков,999,2,18,567,937
937,Тверь,Труда,548,4,14,396,938
938,Москва,Овражная,117,5,4,638,939
939,Москва,Березовая,516,1,14,760,940
940,Москва,Светлая,921,2,4,715,941
941,Москва,Кирова,608,3,17,549,942
942,Белгород,Западная,244,1,29,111,943
943,Казань,Интернациональная,44,3,1,280,944
944,Барнаул,Фрунзе,296,4,12,576,945
945,Тюмень,Вокзальная,265,4,24,961,946
946,Пермь,Вокзальная,830,2,5,197,947
947,Новосибирск,Карла Маркса,143,3,27,303,948
948,Новокузнецк,Полевая,247,5,19,381,949
949,Махачкала,Красноармейская,670,5,14,807,950
950,Калининград,Садовая,625,5,5,737,951
951,Улан-Удэ,Солнечная,970,4,22,464,952
952,Санкт-Петербург,Красная,555,4,10,536,953
953,Москва,Калинина,145,2,13,287,954
954,Омск,Молодежная,559,1,8,970,955
955,Москва,Весенняя,490,5,13,685,956
956,Саратов,Новый,474,1,25,552,957
957,Москва,Коммунистическая,783,4,23,694,958
958,Новосибирск,Партизанская,321,4,29,329,959
959,Новосибирск,Кирова,805,1,19,240,960
960,Санкт-Петербург,Нагорная,994,2,23,56,961
961,Белгород,Степная,11,4,24,404,962
962,Нижний,Дружбы,699,3,26,742,963
963,Москва,Лесная,425,5,14,957,964
964,Санкт-Петербург,Железнодорожная,989,1,17,891,965
965,Владивосток,Гагарина,479,4,19,464,966
966,Нижний,Чкалова,334,5,27,652,967
967,Пенза,Восточная,982,5,22,949,968
968,Ростов,Родниковая,111,3,30,513,969
969,Москва,Комсомольская,840,4,8,315,970
970,Барнаул,Западная,676,1,10,56,971
971,Саратов,Дачная,161,5,27,756,972
972,Сургут,Пролетарская,723,1,17,602,973
973,Екатеринбург,Подгорная,975,5,5,283,974
974,Рязань,Лесной,12,2,21,28,975
975,Сургут,Строительная,493,2,19,389,976
976,Киров,Южная,350,1,12,296,977
977,Москва,Матросова,449,4,14,306,978
978,Нижний,Дачная,167,2,13,228,979
979,Москва,Партизанская,201,2,17,408,980
980,Санкт-Петербург,Энергетиков,106,3,3,599,981
981,Санкт-Петербург,Коммунистическая,733,5,15,809,982
982,Новосибирск,Южная,20,1,6,247,983
983,Москва,Новый,308,2,18,670,984
984,Москва,Озерная,410,2,30,290,985
985,Москва,Восточная,54,5,11,299,986
986,Санкт-Петербург,Октябрьская,52,5,14,319,987
987,Екатеринбург,Комсомольская,991,3,12,295,988
988,Москва,Клубная,220,1,5,989,989
989,Иркутск,Садовая,354,1,25,27,990
990,Самара,Строительная,891,1,14,708,991
991,Красноярск,1 Мая,920,5,22,238,992
992,Краснодар,Парковая,934,1,26,1,993
993,Санкт-Петербург,Вишневая,94,4,12,14,994
994,Москва,Новый,664,5,19,2,995
995,Москва,Московская,358,1,27,762,996
996,Москва,Трактовая,47,4,1,203,997
997,Уфа,Овражная,48,1,28,922,998
998,Москва,Вокзальная,52,5,29,262,999
999,Москва,Новая,56,2,23,506,1000
1000,Новосибирск,Новый,320,3,23,738,1
1001,Ижевск,Свердлова,82,2,17,196,2
1002,Калининград,Московская,199,3,24,338,3
1003,Екатеринбург,Пролетарская,479,3,25,785,4
1004,Екатеринбург,Садовая,854,5,7,284,5
1005,Омск,Садовый,65,3,4,521,6
1006,Рязань,Горная,485,5,28,11,7
1007,Санкт-Петербург,Кооперативная,99,3,3,475,8
1008,Нижний,Чехова,936,2,8,371,9
1009,Владивосток,Вокзальная,988,3,11,570,10
1010,Нижний,Вокзальная,966,3,9,973,11
1011,Санкт-Петербург,Горная,766,1,2,745,12
1012,Нижний,Пролетарская,164,2,16,228,13
1013,Пермь,Фрунзе,952,2,28,546,14
1014,Сочи,Победы,916,1,28,532,15
1015,Санкт-Петербург,Гагарина,998,1,24,799,16
1016,Санкт-Петербург,Свердлова,533,4,11,911,17
1017,Новосибирск,Набережная,556,3,26,372,18
1018,Красноярск,Набережная,534,2,25,224,19
1019,Казань,Вишневая,825,2,1,344,20
1020,Тольятти,Лесная,187,5,3,637,21
1021,Воронеж,Комарова,910,5,1,963,22
1022,Новосибирск,Березовая,508,1,30,845,23
1023,Владивосток,Клубная,904,1,9,984,24
1024,Сочи,Северная,698,1,19,450,25
1025,Москва,Весенняя,282,5,9,250,26
1026,Волгоград,Светлая,32,1,14,912,27
1027,Москва,Лесной,243,2,15,835,28
1028,Санкт-Петербург,Горная,945,4,24,249,29
1029,Екатеринбург,Майская,888,5,21,253,30
1030,Новосибирск,Солнечная,935,5,24,771,31
1031,Курск,Почтовая,564,1,25,299,32
1032,Астрахань,Школьная,792,3,9,226,33
1033,Уфа,Кооперативная,847,5,18,946,34
1034,Москва,Чкалова,548,5,2,218,35
1035,Тольятти,Подгорная,520,2,25,840,36
1036,Новосибирск,Труда,326,2,23,43,37
1037,Нижний,Некрасова,736,3,30,408,38
1038,Курск,Лермонтова,183,4,6,840,39
1039,Нижний,Верхняя,682,5,21,528,40
1040,Москва,Совхозная,160,2,12,578,41
1041,Москва,Труда,857,4,15,760,42
1042,Новосибирск,Комарова,851,2,8,981,43
1043,Рязань,Садовая,579,4,17,13,44
1044,Чебоксары,Коммунистическая,764,1,28,93,45
1045,Екатеринбург,Цветочная,220,2,30,383,46
1046,Иркутск,Береговая,827,4,23,20,47
1047,Москва,Пролетарская,985,4,8,972,48
1048,Москва,Вокзальная,493,1,17,424,49
1049,Санкт-Петербург,Интернациональная,28,1,1,529,50
1050,Новосибирск,Строительная,82,1,2,552,51
1051,Москва,Трактовая,190,2,14,215,52
1052,Москва,Строительная,456,3,26,653,53
1053,Новосибирск,Механизаторов,893,4,18,24,54
1054,Махачкала,Строителей,657,2,20,809,55
1055,Москва,Гагарина,72,5,24,255,56
1056,Санкт-Петербург,Строительная,997,1,21,52,57
1057,Москва,Вишневая,209,1,3,14,58
1058,Махачкала,Садовая,997,5,9,682,59
1059,Тверь,Красноармейская,604,2,23,582,60
1060,Москва,Вишневая,657,1,23,499,61
1061,Санкт-Петербург,Центральная,267,5,26,776,62
1062,Санкт-Петербург,Рабочая,569,1,4,466,63
1063,Москва,Зеленая,602,2,2,374,64
1064,Воронеж,Полевая,816,1,2,38,65
1065,Санкт-Петербург,Гоголя,550,1,13,843,66
1066,Уфа,Строительная,122,5,7,197,67
1067,Санкт-Петербург,Родниковая,594,5,24,849,68
1068,Иркутск,Школьная,918,5,18,927,69
1069,Липецк,Заводская,685,1,6,128,70
1070,Москва,Вишневая,25,3,12,356,71
1071,Новосибирск,Лесная,506,3,28,879,72
1072,Санкт-Петербург,Светлая,83,3,30,526,73
1073,Москва,Партизанская,51,4,17,632,74
1074,Новосибирск,Набережная,316,2,13,726,75
1075,Тверь,Комарова,705,1,29,829,76
1076,Казань,Заводская,138,5,11,69,77
1077,Санкт-Петербург,Шоссейная,748,3,29,81,78
1078,Казань,Вокзальная,441,4,10,445,79
1079,Омск,Заречная,496,2,25,742,80
1080,Москва,Полевая,860,5,27,126,81
1081,Волгоград,Трактовая,508,1,4,457,82
1082,Ростов,Цветочная,355,1,5,731,83
1083,Москва,Зеленая,169,4,27,720,84
1084,Москва,Овражная,566,5,1,77,85
1085,Новосибирск,Луговая,684,3,12,459,86
1086,Нижний,Садовый,280,1,10,124,87
1087,Новосибирск,Родниковая,780,5,26,981,88
1088,Новосибирск,Калинина,529,1,5,387,89
1089,Москва,Верхняя,751,5,2,615,90
1090,Санкт-Петербург,Северная,166,1,5,244,91
1091,Москва,Чехова,567,1,2,902,92
1092,Новосибирск,Новый,829,2,14,357,93
1093,Москва,Некрасова,439,5,21,82,94
1094,Москва,Свободы,548,2,1,21,95
1095,Москва,Дружбы,160,3,18,338,96
1096,Санкт-Петербург,Чапаева,858,4,11,352,97
1097,Волгоград,Весенняя,796,5,13,783,98
1098,Москва,Полевая,273,2,17,875,99
1099,Нижний,Родниковая,836,1,12,67,100
1100,Астрахань,Северная,770,2,26,859,101
1101,Москва,Свердлова,859,2,18,833,102
1102,Нижний,Энергетиков,834,1,23,333,103
1103,Москва,Вишневая,292,4,17,9,104
1104,Курск,Полевая,39,1,4,913,105
1105,Белгород,Колхозная,131,1,10,691,106
1106,Самара,Речная,512,3,3,988,107
1107,Калининград,Полевая,924,1,1,343,108
1108,Москва,Кирова,460,2,13,340,109
1109,Москва,Лесной,278,2,20,729,110
1110,Томск,Рабочая,578,5,21,919,111
1111,Москва,Чкалова,379,1,15,851,112
1112,Санкт-Петербург,Маяковского,501,5,20,328,113
1113,Ростов,Пролетарская,944,2,25,919,114
1114,Москва,Подгорная,591,1,3,104,115
1115,Нижний,Шоссейная,110,5,21,615,116
1116,Москва,Набережная,344,1,14,724,117
1117,Москва,Подгорная,453,1,30,266,118
1118,Екатеринбург,Свободы,262,5,1,671,119
1119,Белгород,Мичурина,296,1,22,661,120
1120,Нижний,Коммунистическая,82,4,8,331,121
1121,Екатеринбург,Почтовая,745,4,25,17,122
1122,Казань,Мира,893,1,16,576,123
1123,Ижевск,Школьный,990,5,12,450,124
1124,Чебоксары,Матросова,587,5,7,867,125
1125,Санкт-Петербург,Садовый,466,4,4,249,126
1126,Хабаровск,Дачная,110,5,13,169,127
1127,Иркутск,Полевая,453,4,18,401,128
1128,Санкт-Петербург,Светлая,102,4,20,204,129
1129,Омск,Энергетиков,472,1,28,574,130
1130,Самара,Дружбы,201,3,5,559,131
1131,Омск,Гагарина,392,2,13,612,132
1132,Казань,Рабочая,545,2,16,924,133
1133,Брянск,Трудовая,926,3,1,67,134
1134,Москва,Железнодорожная,938,2,17,801,135
1135,Самара,Заводская,245,1,5,20,136
1136,Москва,Мира,205,1,8,6,137
1137,Красноярск,Солнечная,679,5,26,143,138
1138,Санкт-Петербург,1 Мая,195,5,17,705,139
1139,Москва,Партизанская,595,2,3,196,140
1140,Томск,Победы,377,4,3,567,141
1141,Екатеринбург,Некрасова,202,1,9,546,142
1142,Белгород,Пушкина,372,1,19,553,143
1143,Москва,Горького,31,2,20,153,144
1144,Москва,Парковая,897,2,3,634,145
1145,Москва,Новый,259,3,28,427,146
1146,Москва,Чкалова,38,2,2,238,147
1147,Ставрополь,Парковая,175,2,19,154,148
1148,Уфа,Железнодорожная,697,3,5,86,149
1149,Санкт-Петербург,Кооперативная,650,4,22,291,150
1150,Москва,Парковая,367,3,24,829,151
1151,Москва,Парковая,542,3,11,785,152
1152,Москва,Гоголя,605,5,27,413,153
1153,Москва,Строительная,932,3,12,945,154
1154,Москва,Рабочая,49,4,27,480,155
1155,Москва,Березовая,124,2,11,241,156
1156,Москва,Пионерская,595,3,8,453,157
1157,Нижний,Матросова,914,4,17,624,158
1158,Новосибирск,Вишневая,325,1,12,26,159
1159,Рязань,Красная,258,3,29,992,160
1160,Белгород,Красноармейская,120,3,14,657,161
1161,Москва,Красноармейская,15,5,13,352,162
1162,Санкт-Петербург,Гоголя,12,3,24,235,163
1163,Москва,Набережная,156,3,19,937,164
1164,Санкт-Петербург,Береговая,814,2,13,161,165
1165,Москва,Полевая,635,1,30,557,166
1166,Казань,Строителей,645,1,15,806,167
1167,Хабаровск,Заводская,82,4,16,450,168
1168,Санкт-Петербург,Совхозная,447,2,11,28,169
1169,Калининград,Мира,731,1,14,816,170
1170,Сочи,Больничная,361,3,2,305,171
1171,Москва,Победы,129,1,1,707,172
1172,Ростов,Рабочая,378,1,11,727,173
1173,Уфа,Калинина,323,2,29,974,174
1174,Иваново,Гагарина,886,3,13,705,175
1175,Санкт-Петербург,Комсомольская,455,3,7,224,176
1176,Самара,Трактовая,243,1,4,971,177
1177,Барнаул,Гагарина,691,3,10,337,178
1178,Москва,Интернациональная,24,3,7,683,179
1179,Махачкала,Совхозная,864,5,30,713,180
1180,Чебоксары,Строителей,49,4,6,267,181
1181,Санкт-Петербург,Речная,255,2,21,714,182
1182,Санкт-Петербург,Калинина,900,1,20,219,183
1183,Санкт-Петербург,Дачная,977,2,10,802,184
1184,Москва,Красноармейская,217,5,2,71,185
1185,Санкт-Петербург,Колхозная,69,2,24,864,186
1186,Новосибирск,Дорожная,498,2,4,788,187
1187,Москва,Чапаева,390,5,12,15,188
1188,Москва,Дзержинского,276,5,17,533,189
1189,Брянск,Речная,488,4,17,911,190
1190,Санкт-Петербург,Горная,779,5,18,216,191
1191,Москва,Садовая,21,5,20,30,192
1192,Кемерово,Родниковая,101,2,20,947,193
1193,Москва,Солнечная,822,1,9,990,194
1194,Новосибирск,Пушкина,481,2,18,116,195
1195,Екатеринбург,Интернациональная,672,4,2,421,196
1196,Калининград,Весенняя,114,1,6,116,197
1197,Новосибирск,Кооперативная,743,1,16,107,198
1198,Москва,Коммунистическая,116,5,21,787,199
1199,Екатеринбург,Кооперативная,953,5,27,846,200
1200,Самара,Вишневая,2,5,17,265,201
1201,Набережные,Молодежная,76,2,21,353,202
1202,Курск,Садовая,809,5,17,734,203
1203,Оренбург,Зеленая,411,1,29,624,204
1204,Екатеринбург,Нагорная,65,4,10,641,205
1205,Москва,Западная,536,3,1,498,206
1206,Ярославль,Железнодорожная,44,5,12,632,207
1207,Санкт-Петербург,Механизаторов,22,1,14,563,208
1208,Белгород,Карла Маркса,770,5,15,147,209
1209,Пенза,Механизаторов,825,3,7,389,210
1210,Иркутск,Сосновая,780,4,7,851,211
1211,Москва,Зеленая,702,1,5,425,212
1212,Санкт-Петербург,Кирова,469,3,13,452,213
1213,Уфа,Трактовая,648,5,8,143,214
1214,Казань,Красноармейская,805,5,22,517,215
1215,Москва,Вишневая,492,1,13,576,216
1216,Набережные,Комсомольская,409,2,28,276,217
1217,Иркутск,Парковая,861,4,23,587,218
1218,Москва,Молодежная,740,2,3,387,219
1219,Москва,Молодежная,98,1,27,511,220
1220,Москва,Заречная,288,1,18,530,221
1221,Кемерово,Лесная,307,4,17,998,222
1222,Санкт-Петербург,Совхозная,572,2,28,3,223
1223,Новокузнецк,Нагорная,744,2,5,548,224
1224,Оренбург,Дачная,5,1,16,179,225
1225,Москва,Чехова,476,5,18,238,226
1226,Москва,Московская,903,4,29,102,227
1227,Ярославль,Полевая,604,2,11,486,228
1228,Сургут,Клубная,190,5,24,547,229
1229,Екатеринбург,Матросова,347,5,10,693,230
1230,Екатеринбург,Верхняя,182,3,20,171,231
1231,Новосибирск,Овражная,612,2,24,411,232
1232,Сургут,Лесная,538,2,12,519,233
1233,Киров,Дружбы,217,2,22,89,234
1234,Казань,Молодежная,880,5,26,18,235
1235,Ульяновск,Маяковского,942,4,29,387,236
1236,Москва,Карла Маркса,743,1,9,157,237
1237,Санкт-Петербург,Коммунистическая,965,4,26,138,238
1238,Ижевск,Мичурина,527,4,9,188,239
1239,Москва,Горная,465,1,30,467,240
1240,Санкт-Петербург,Степная,914,3,30,375,241
1241,Москва,Заречная,780,3,26,661,242
1242,Санкт-Петербург,Железнодорожная,532,2,18,696,243
1243,Санкт-Петербург,Маяковского,941,3,22,599,244
1244,Краснодар,Восточная,212,3,24,554,245
1245,Новосибирск,Заречная,641,5,16,628,246
1246,Самара,Новая,211,5,2,210,247
1247,Санкт-Петербург,Школьная,500,1,11,363,248
1248,Самара,8 Марта,462,4,2,850,249
1249,Курск,8 Марта,722,3,20,663,250
1250,Омск,Зеленая,119,3,13,134,251
1251,Оренбург,Трактовая,895,4,15,794,252
1252,Санкт-Петербург,Фрунзе,989,2,1,13,253
1253,Челябинск,Ленина,869,4,30,477,254
1254,Москва,Вокзальная,142,2,15,379,255
1255,Москва,Сосновая,858,2,13,105,256
1256,Кемерово,Кооперативная,404,1,2,895,257
1257,Москва,Комсомольская,827,5,14,450,258
1258,Чебоксары,Вишневая,593,1,6,791,259
1259,Нижний,Дорожная,756,2,9,643,260
1260,Екатеринбург,Гагарина,248,2,5,595,261
1261,Омск,Рабочая,46,3,10,888,262
1262,Тверь,Южная,63,4,15,679,263
1263,Самара,Горная,690,5,19,754,264
1264,Новосибирск,Чехова,414,4,24,22,265
1265,Санкт-Петербург,Школьная,246,4,26,197,266
1266,Тольятти,Свердлова,816,1,29,992,267
1267,Краснодар,Кооперативная,974,5,20,673,268
1268,Нижний,Коммунистическая,995,4,10,203,269
1269,Москва,Трудовая,294,1,15,376,270
1270,Санкт-Петербург,Пролетарская,148,3,29,981,271
1271,Москва,Октябрьская,768,4,30,124,272
1272,Новосибирск,Школьная,872,1,11,927,273
1273,Екатеринбург,Фрунзе,521,2,21,196,274
1274,Санкт-Петербург,Почтовая,168,4,2,215,275
1275,Самара,Строительная,991,3,16,643,276
1276,Оренбург,Солнечная,706,3,19,964,277
1277,Владивосток,Западная,329,3,5,426,278
1278,Москва,Майская,826,1,11,440,279
1279,Екатеринбург,Клубная,845,3,8,289,280
1280,Санкт-Петербург,Некрасова,167,5,1,729,281
1281,Пермь,Речная,12,5,3,748,282
1282,Новокузнецк,Свердлова,227,2,4,273,283
1283,Москва,Пролетарская,448,4,18,106,284
1284,Саратов,Победы,28,4,2,74,285
1285,Нижний,Дзержинского,395,1,6,838,286
1286,Пенза,Садовая,625,4,8,544,287
1287,Санкт-Петербург,Садовая,182,3,30,254,288
1288,Москва,Полевая,320,5,7,966,289
1289,Екатеринбург,Калинина,336,5,19,869,290
1290,Екатеринбург,Мира,627,4,4,569,291
1291,Санкт-Петербург,Зеленая,442,4,21,64,292
1292,Москва,Октябрьская,20,2,16,654,293
1293,Москва,Кооперативная,150,5,9,818,294
1294,Тверь,Маяковского,941,1,9,365,295
1295,Москва,Речная,552,4,16,782,296
1296,Нижний,Трактовая,168,1,21,952,297
1297,Курск,Карла Маркса,989,4,16,796,298
1298,Санкт-Петербург,Комсомольская,180,1,8,604,299
1299,Воронеж,Вокзальная,982,5,28,117,300
1300,Санкт-Петербург,Октябрьская,971,5,8,534,301
1301,Москва,Нагорная,166,2,3,803,302
1302,Рязань,Почтовая,177,1,17,750,303
1303,Москва,Степная,760,4,5,342,304
1304,Москва,Фрунзе,414,5,5,958,305
1305,Москва,Энергетиков,777,3,5,447,306
1306,Астрахань,Вишневая,885,2,17,156,307
1307,Нижний,Юбилейная,135,4,9,607,308
1308,Москва,Трудовая,743,3,12,729,309
1309,Новосибирск,Зеленый,246,4,13,395,310
1310,Уфа,Дружбы,467,1,28,86,311
1311,Москва,Цветочная,903,1,30,806,312
1312,Тверь,Зеленый,590,4,24,633,313
1313,Новосибирск,Садовый,448,1,29,859,314
1314,Екатеринбург,Чкалова,216,4,9,925,315
1315,Тула,Рабочая,383,3,3,249,316
1316,Москва,Комарова,910,5,6,14,317
1317,Томск,Полевая,536,5,20,565,318
1318,Курск,Озерная,344,1,6,330,319
1319,Санкт-Петербург,Зеленый,57,4,26,982,320
1320,Москва,Пролетарская,645,2,6,486,321
1321,Москва,Березовая,66,3,1,944,322
1322,Казань,Трактовая,426,3,11,590,323
1323,Казань,Солнечная,999,5,26,649,324
1324,Москва,Совхозная,970,3,21,341,325
1325,Тула,Набережная,733,4,22,509,326
1326,Воронеж,Строительная,55,4,7,20,327
1327,Москва,Кирова,991,5,28,242,328
1328,Нижний,Трудовая,75,5,7,223,329
1329,Пермь,Вокзальная,866,3,20,805,330
1330,Екатеринбург,Заводская,178,5,11,389,331
1331,Москва,Верхняя,601,4,26,782,332
1332,Барнаул,Березовая,268,5,30,966,333
1333,Екатеринбург,Горная,531,2,23,163,334
1334,Тула,Южная,543,5,6,970,335
1335,Москва,Дружбы,185,2,30,380,336
1336,Екатеринбург,Ленина,358,5,8,430,337
1337,Москва,Труда,389,3,29,812,338
1338,Волгоград,Полевая,983,1,7,510,339
1339,Белгород,Чехова,836,4,10,837,340
1340,Екатеринбург,Вишневая,383,1,6,435,341
1341,Пенза,Центральная,624,1,13,590,342
1342,Санкт-Петербург,Горького,452,1,6,216,343
1343,Кемерово,Гоголя,730,4,24,275,344
1344,Курск,Труда,296,5,13,426,345
1345,Воронеж,Маяковского,866,1,5,911,346
1346,Санкт-Петербург,Строительная,348,2,29,279,347
1347,Тюмень,Мира,317,3,3,714,348
1348,Тверь,Труда,889,2,25,34,349
1349,Санкт-Петербург,Весенняя,454,4,14,825,350
1350,Хабаровск,Лесной,974,5,27,151,351
1351,Екатеринбург,Пионерская,125,1,13,910,352
1352,Санкт-Петербург,Спортивная,840,3,24,81,353
1353,Москва,Речная,769,4,13,97,354
1354,Томск,Красная,630,2,11,568,355
1355,Москва,Западная,869,2,27,243,356
1356,Новосибирск,Лермонтова,955,1,27,527,357
1357,Магнитогорск,Западная,102,1,30,750,358
1358,Москва,Некрасова,559,3,20,39,359
1359,Калининград,1 Мая,921,2,16,231,360
1360,Новосибирск,Куйбышева,66,2,15,542,361
1361,Москва,Березовая,460,3,2,964,362
1362,Нижний,Новый,534,4,29,993,363
1363,Красноярск,Строителей,900,3,25,504,364
1364,Санкт-Петербург,Центральная,97,2,23,81,365
1365,Тольятти,Полевая,340,1,14,138,366
1366,Нижний,Дружбы,665,3,19,495,367
1367,Санкт-Петербург,Овражная,269,4,12,616,368
1368,Владивосток,Майская,529,3,23,172,369
1369,Москва,Светлая,904,3,21,962,370
1370,Екатеринбург,Пионерская,863,3,3,458,371
1371,Липецк,Красная,742,4,27,624,372
1372,Санкт-Петербург,Партизанская,803,1,29,434,373
1373,Иваново,Центральная,447,2,15,808,374
1374,Махачкала,Почтовая,117,1,18,554,375
1375,Казань,Лесной,515,4,25,484,376
1376,Москва,Дружбы,749,1,17,886,377
1377,Москва,Больничная,478,4,4,723,378
1378,Екатеринбург,Заводская,7,1,4,595,379
1379,Москва,Новая,354,2,2,25,380
1380,Москва,Березовая,248,3,25,973,381
1381,Санкт-Петербург,Свердлова,507,3,22,442,382
1382,Москва,Красная,711,5,21,930,383
1383,Екатеринбург,Северная,520,5,8,993,384
1384,Москва,Садовый,822,5,6,409,385
1385,Казань,Озерная,531,2,22,699,386
1386,Екатеринбург,Луговая,86,1,20,24,387
1387,Хабаровск,Чапаева,242,1,11,126,388
1388,Москва,Красноармейская,500,3,20,492,389
1389,Нижний,Дружбы,225,2,21,240,390
1390,Киров,Чехова,757,2,3,803,391
1391,Екатеринбург,Красноармейская,416,2,17,381,392
1392,Омск,Чапаева,381,1,11,482,393
1393,Нижний,Железнодорожная,230,4,23,783,394
1394,Москва,Московская,992,1,24,144,395
1395,Барнаул,Молодежная,296,4,13,144,396
1396,Москва,Лермонтова,133,2,7,418,397
1397,Санкт-Петербург,Северная,173,1,3,727,398
1398,Санкт-Петербург,Октябрьская,239,1,26,187,399
1399,Калининград,Строителей,971,4,11,910,400
1400,Екатеринбург,Береговая,631,2,13,853,401
1401,Тверь,Заречная,766,1,8,418,402
1402,Санкт-Петербург,Чехова,705,3,10,829,403
1403,Санкт-Петербург,Красноармейская,32,5,22,399,404
1404,Москва,Карла Маркса,458,5,14,471,405
1405,Екатеринбург,Школьная,912,5,29,246,406
1406,Магнитогорск,Лесная,240,4,10,986,407
1407,Тула,Березовая,479,3,28,459,408
1408,Сургут,Маяковского,9,3,26,36,409
1409,Тула,Луговая,933,4,11,868,410
